PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,FATALS,DRUNK_DR
2,81,0,10,8,2015,2,10,27,3,SR-287,,41.24665833,-77.22455833,1,0
1,29,0,26,7,2015,1,19,7,5,CENTER HALL ROAD,,39.897875,-75.93473611,1,1
1,1,0,19,7,2015,1,19,10,3,SR-116 FAIRFIELD RD,,39.80513056,-77.33898333,1,1
1,55,0,25,3,2015,4,18,18,3,SR-75 PATH VALLEY RD,,40.22461389,-77.69921389,1,0
4,91,0,7,8,2015,6,12,50,3,SR-232 HUNTINDON PIKE,MOREDON ROAD,40.10591667,-75.08471944,1,0
1,17,0,16,4,2015,5,1,20,3,SR-413 DURHAM RD,,40.30859444,-75.03968611,1,1
1,55,0,29,1,2015,5,5,26,3,SR-75 FORT LOUDON RD,,39.741975,-77.88898333,1,0
2,107,0,16,7,2015,5,22,45,3,SR-443 E PENN DR,,40.76132222,-75.89381111,1,1
2,77,2600,29,7,2015,4,16,2,3,SR-29 CEDAR CREST BLVD,SR-2005 CHESTNUT ST,40.52819444,-75.50759722,1,1
3,101,6540,26,7,2015,1,22,10,6,LUZERNE ST,I ST,40.00847778,-75.10869722,1,0
1,3,7527,26,9,2015,7,99,99,6,LOCUST RIDGE DR,,40.48875,-79.96561111,1,1
2,75,0,15,9,2015,3,7,38,3,SR-897 FIFTH AVE,SR-2004 IONA RD,40.31730556,-76.35468889,1,0
3,67,0,13,12,2015,1,18,55,3,SR-3002 MAIN ST,SR-8010 RAMP B RD,40.56899444,-77.20906944,1,2
2,129,0,22,7,2015,4,6,45,3,SR-366 GREENSBURG RD,,40.4881,-79.61181389,1,0
4,91,0,23,9,2015,4,21,13,3,SR-63 FORTY FOOT RD,,40.26234444,-75.32026944,1,0
1,63,0,6,9,2015,1,22,37,3,SR-403,,40.63854167,-78.93980278,1,0
1,33,0,22,9,2015,3,20,42,3,SR-879 CLEARFIELD BYP,,41.00445278,-78.45334444,1,0
3,77,0,13,7,2015,2,15,26,3,SR-309,SR-2036 SAUCON VALLEY RD,40.54839167,-75.42427778,1,0
1,51,0,26,8,2015,4,6,40,3,SR-51 PITTSBURGH RD,,39.92908333,-79.72798889,1,0
1,37,0,17,10,2015,7,0,30,3,SR-118,,41.27673056,-76.37025,1,1
4,71,0,25,12,2015,6,17,25,2,US-30 LINCOLN HW,,39.99485278,-76.03928056,1,0
1,13,0,20,7,2015,2,12,30,3,SR-4027 S EAGLE VALLEY RD,,40.7394,-78.1408,1,0
2,123,0,31,7,2015,6,18,1,3,SR-27 MATHEWS RUN RD,,41.92663611,-79.33378333,1,0
2,49,0,2,8,2015,1,15,0,3,SR-4024,,42.05006111,-80.05885556,1,0
1,51,0,8,8,2015,7,19,50,6,ADELAIDE ROAD,,40.04323333,-79.62354444,1,1
1,81,0,10,8,2015,2,12,55,5,RIVER RD,,41.18352222,-76.81259722,1,0
1,91,0,11,8,2015,3,10,46,6,MONTGOMERY AVENUE,CYNWYD ROAD,40.00583333,-75.23419722,1,0
2,129,0,2,8,2015,1,20,39,3,SR-982,,40.36614722,-79.31364167,1,1
1,81,0,22,8,2015,7,15,11,5,EXCHANGE RD,,41.17788611,-76.66159722,1,0
9,37,0,18,5,2015,2,17,9,1,I-81 Z H CONFAIR MEMORIAL HW,,41.013,-76.27621667,1,0
2,91,0,5,9,2015,7,6,46,3,SR-2009 BYBERRY RD,,40.14700556,-75.05459167,1,0
1,33,0,6,9,2015,1,21,46,5,TUNNEL RD,,41.11654444,-78.11118889,1,1
2,111,0,9,11,2015,2,6,56,3,SR-160 CUMBERLAND ST,SR-2023 SALCO RD,39.86875556,-78.95398611,1,0
14,45,0,18,1,2015,1,7,30,1,I-476,,39.99123056,-75.34449444,2,0
3,43,3500,18,9,2015,6,20,45,2,US-22 CAMERON ST,SR-3026 ELMERTON AVE,40.29106667,-76.88169444,1,0
32,31,0,7,1,2015,4,13,41,1,I-80,,41.18058889,-79.33756667,1,0
2,55,0,5,12,2015,7,2,45,3,SR-4007 BACK RD,,40.22545,-77.7253,1,1
4,75,0,11,8,2015,3,7,12,3,SR-241 COLEBROOK RD,,40.29951111,-76.45346389,1,0
53,101,0,23,12,2015,4,9,27,3,SR-3021 FORTYNINTH ST,FORTYNINTH ST,39.93858889,-75.2103,1,0
2,71,0,4,8,2015,3,11,55,3,SR-241 BAINBRIDGE RD,,40.12358611,-76.63016944,1,0
5,3,6600,1,7,2015,4,2,33,3,SR-885 BATES ST,,40.43246111,-79.95850833,1,0
6,41,0,13,8,2015,5,7,40,1,I-81,,40.18663889,-77.21975556,1,0
1,99,0,26,8,2015,4,21,7,3,SR-74 VETERANS WY,,40.44661944,-77.33728611,1,1
1,129,3370,23,9,2015,4,21,43,3,SR-130 PITTSBURGH ST,,40.30288056,-79.53086111,1,0
3,67,0,16,7,2015,5,15,50,3,SR-35,,40.61501111,-77.31470833,1,0
3,129,0,20,7,2015,2,8,50,3,SR-3071 ARONA RD,,40.26177778,-79.64630556,1,0
2,55,0,12,8,2015,4,13,13,3,SR-433 ROWE RUN RD,,40.03639167,-77.592275,1,0
1,71,0,27,9,2015,1,20,2,3,SR-272 OREGON PIKE,OLD HICKORY RD,40.08765833,-76.28461111,1,0
1,3,0,23,9,2015,4,7,57,3,SR-121 GREENTREE RD,,40.40281389,-80.0608,1,0
1,3,6040,18,10,2015,1,3,59,6,BRADDOCK AVE,,40.39730833,-79.85846667,1,1
2,3,6600,1,8,2015,7,1,56,6,SECOND AVE,,40.43504167,-79.98221111,2,1
1,3,652,29,9,2015,3,0,4,6,APPLEGATE AVE,APPLEGATE AVE,40.33441944,-80.02891667,1,0
1,65,0,20,9,2015,1,0,45,5,BLOCKS RD,,41.00146667,-78.98644444,1,1
24,77,660,27,10,2015,3,17,51,2,US-22,,40.64386389,-75.42998333,1,0
5,91,0,6,9,2015,1,20,36,4,CR-GERMANTOWN PIKE,,40.13386111,-75.30194444,1,0
1,91,0,15,9,2015,3,8,45,3,SR-2023 CHURCH RD,,40.07056667,-75.106,1,0
4,17,0,13,9,2015,1,0,57,3,SR-152 LIMEKILN PK,,40.3112,-75.22122222,1,1
1,3,6600,15,9,2015,3,14,5,1,I-376 PENN LINCOLN PY,,40.43500278,-79.99863611,1,0
1,97,0,27,9,2015,1,10,12,3,SR-4013 CAPTAIN BLOOM RD,,40.82779722,-76.70837222,1,0
1,85,0,21,9,2015,2,1,20,3,SR-1014 GEORGETOWN RD,,41.412875,-80.11428889,1,1
2,81,9380,29,9,2015,3,11,2,3,SR-8002 RAMP E RD,,41.23555,-77.04435833,1,0
3,67,0,7,12,2015,2,8,41,3,SR-35,,40.42204722,-77.62965833,1,0
3,13,0,3,9,2015,5,16,0,3,SR-36 LOGAN BLVD,CR-CONVENTION CENTER BLVD,40.45781944,-78.39495833,1,0
3,17,0,9,9,2015,4,13,44,3,SR-309,WEST PUMPING STATION ROAD,40.45911111,-75.36782778,1,0
2,55,0,16,1,2015,6,19,15,3,SR-316 WAYNE HWY,,39.85270556,-77.61459444,1,0
1,63,0,22,9,2015,3,16,10,2,US-119,,40.78854444,-79.05441389,1,0
1,61,0,23,9,2015,4,20,35,3,SR-26 MCALEVEYS FORT RD,,40.691525,-77.88923611,1,0
3,51,0,2,8,2015,1,12,35,2,US-40 NATIONAL PIKE,,39.75521944,-79.44044167,1,0
2,19,0,5,9,2015,7,16,35,3,SR-58 FOXBURG RD,,41.14163611,-79.73658889,1,1
2,29,0,4,8,2015,3,7,26,3,SR-4016 LITTLE CONESTOGA RD,,40.09761667,-75.76054167,1,0
1,97,0,12,9,2015,7,12,19,3,SR-2022 SCHOOL HOUSE RD,,40.82205,-76.602275,1,0
3,45,1270,30,9,2015,4,20,0,2,US-13 NINTH ST,,39.85334444,-75.35895556,1,0
2,55,0,11,9,2015,6,8,17,2,US-11 NORLAND AVE,CHANCELLOR DR,39.95807222,-77.64325833,1,0
5,15,0,29,8,2015,7,21,10,3,SR-706,,41.73519444,-76.22571667,2,1
3,133,0,12,8,2015,4,23,16,3,SR-2016 PLEASANT GROVE RD,SNYDER CORNER RD,39.8966,-76.53476944,1,0
3,129,0,3,8,2015,2,15,1,3,SR-982 PEANUT RD,SR-1020 INDUSTRIAL BL,40.319425,-79.34568889,1,0
1,49,0,25,9,2015,6,5,40,3,SR-8 WATTSBURG RD,,42.06365,-79.94236389,1,0
3,73,0,2,3,2015,2,7,50,2,US-422 BENJAMIN FRANKLIN HWY,,40.96855833,-80.20710278,2,0
1,101,6540,4,9,2015,6,22,1,6,WYNNEFIELD AVE,,39.99124722,-75.22326111,1,1
22,101,6540,5,10,2015,2,19,13,6,ARROTT STREET,PENN STREET,40.01749722,-75.08554167,1,0
1,19,0,25,9,2015,6,21,21,3,SR-268 KEEPLES CORNER RD,FAIRMONT ROAD,40.98280278,-79.72693611,1,1
1,85,0,5,9,2015,7,6,52,1,I-79 RAYMOND P SHAFER HW,,41.47636944,-80.16674722,1,0
4,79,0,27,8,2015,5,7,38,3,SR-2004 MAIN ST,,41.28823333,-75.84708333,2,0
2,101,6540,27,9,2015,1,2,20,6,KENSINGTON AVE,HAZZARD ST,39.98847222,-75.12793333,1,1
4,29,1500,13,8,2015,5,15,48,3,SR-82 FIRST AVE,LC TO WAGONTOWN RD,39.98536944,-75.82615278,1,0
7,29,0,27,9,2015,1,13,48,1,I-76 ESAT/WEST TURNPIKE,,40.07771389,-75.54503889,1,0
3,63,0,27,8,2015,5,19,10,3,SR-4005 FOURTH ST,GREENVIEW DR,40.63385833,-79.14032222,1,0
3,69,7460,28,8,2015,6,17,27,6,VINE ST,PRESCOTT ST,41.40434167,-75.64845556,1,1
3,101,6540,30,8,2015,1,0,25,3,SR-63 WOODHAVEN RD,,40.10293333,-74.99096111,1,2
8,87,0,14,5,2015,5,14,52,2,US-22 VIETNAM VETERANS MEM HW,,40.57268333,-77.63825833,2,0
2,77,0,28,8,2015,6,18,23,3,SR-100,GLENLIVET DR,40.59036389,-75.62904722,1,0
6,17,0,13,9,2015,1,19,21,3,SR-313 SWAMP RD,SR-1004 COLD SPRING CREAMER RD,40.32500278,-75.12406389,1,0
1,111,0,14,11,2015,7,14,28,1,I-76 EAST/WEST TURNPIKE RD,,39.95576389,-78.82241111,1,0
2,29,0,27,8,2015,5,22,36,5,PIKELAND AVE,BROOK DR,40.16461389,-75.55073056,1,1
2,55,0,14,12,2015,2,14,46,2,US-30 LINCOLN WY,,39.93206111,-77.931275,1,0
3,99,0,4,12,2015,6,19,50,3,SR-17 RACCOON VALLEY RD,,40.48778333,-77.29864444,1,0
2,49,0,9,11,2015,2,8,7,3,SR-4024 ROBISON RD,,42.04696667,-80.06788889,1,0
4,55,0,5,4,2015,1,11,15,1,I-81 AMERICAN LEGION MEM HWY,,39.78256111,-77.71438611,3,0
3,101,6540,20,12,2015,1,2,41,3,SR-1004 TORRESDALE AVE,,40.03538889,-75.02496667,3,1
4,17,0,29,4,2015,4,20,11,3,SR-2071 PINE GROVE RD,SR-2026 TRENTON AVE,40.20751111,-74.80323611,1,0
2,101,6540,12,7,2015,1,3,6,6,F ST,,40.02590278,-75.10982778,1,1
2,49,0,27,12,2015,1,11,4,3,SR-197 WATERFORD ST,,42.030225,-80.019875,1,0
3,117,0,9,8,2015,1,11,11,3,SR-49 MAIN ST,,41.95449167,-77.45575833,1,0
5,3,0,7,8,2015,6,12,40,3,SR-65 OHIO RIVER BL,,40.52380833,-80.15176111,2,0
2,73,0,9,7,2015,5,12,12,3,SR-65 ELLWOOD RD,,40.96738333,-80.30949444,1,0
3,17,0,15,8,2015,7,11,35,3,SR-4033 UPPER RIDGE RD,,40.38261111,-75.39304167,1,0
1,83,0,5,8,2015,4,1,30,5,WILDWOOD DR,,41.80121111,-78.25831111,1,1
1,133,0,15,8,2015,7,17,34,3,SR-462 LINCOLN HW,,40.01921111,-76.56013889,1,0
1,79,0,18,9,2015,6,2,10,5,CONYNGHAM DRUMS RD,,41.00141667,-76.03338056,1,1
1,101,6540,18,9,2015,6,21,43,3,SR-2009 ARAMINGO AVE,,39.99028611,-75.10306944,1,0
2,107,3170,5,12,2015,7,16,5,3,SR-4030 MAIN ST,,40.79433889,-76.24370833,1,0
2,69,0,6,12,2015,1,0,54,3,SR-171 MAIN ST,,41.60011667,-75.48456111,1,1
4,11,0,25,12,2015,6,20,30,3,SR-2039 NEVERSINK RD,,40.30933056,-75.87366944,1,0
5,91,0,25,11,2015,4,12,8,3,SR-113 HARLEYSVILLE PK,KELLER CREAMERY RD,40.29992778,-75.37026944,1,0
1,21,0,1,8,2015,7,22,24,3,SR-160 FOREST HILLS DR,,40.29293333,-78.77049722,1,1
4,101,6540,19,12,2015,7,18,30,6,BYBERRY RD,PROCTOR RD,40.12231389,-75.01312778,1,0
1,19,0,21,12,2015,2,16,40,3,SR-8 WILLIAM FLINN HW,,40.96895,-79.97015833,1,0
1,29,0,27,10,2015,3,18,6,3,SR-372 LOWER VALLEY RD,,39.95070556,-75.95032222,1,0
1,63,0,16,10,2015,6,22,58,2,US-422 BENJAMIN FRANKLIN HW,,40.59255833,-79.19032222,1,0
1,43,0,19,10,2015,2,7,53,3,SR-39 HERSHEYPARK DR,PARK BLVD,40.28965,-76.66907222,1,0
5,11,0,4,7,2015,7,21,48,3,SR-724 PHILADELPHIA AVE,,40.29696389,-75.92660833,1,1
2,101,6540,30,8,2015,1,16,10,2,US-1 ROOSEVELT BL,DEVEREAUX AVE,40.03400278,-75.07434722,1,0
4,13,0,30,8,2015,1,18,0,3,SR-4002 SUGAR RUN RD,,40.47626667,-78.49931944,1,0
3,33,0,21,7,2015,3,17,30,3,SR-255 BURKEY HILL RD,,41.18029167,-78.64358056,3,0
4,3,7527,11,6,2015,5,17,41,3,SR-28 EAST OHIO ST,SR-8046 MILLVALE INT/ RMP E RD,40.48021111,-79.96549722,1,0
2,49,2640,24,8,2015,2,7,38,3,SR-8 PINE AVE,ASH ST,42.11038333,-80.05612778,1,0
2,133,0,23,8,2015,1,21,17,5,BIG SPRING RD,,40.18369444,-76.82596111,1,0
1,3,0,21,8,2015,6,10,30,1,I-76 EAST/WEST PK,,40.59133889,-79.88962778,1,0
2,7,0,20,7,2015,2,11,4,3,SR-68 SUNFLOWER RD,SR-989 GLEN EDEN RD,40.74833889,-80.20136667,1,0
11,75,0,15,8,2015,7,12,3,3,SR-1022 MONROE VALLEY RD,,40.467275,-76.50612222,1,0
1,9,0,8,12,2015,3,14,50,5,PONDEROSA RD,,40.07379722,-78.60492222,1,0
3,41,0,5,8,2015,4,11,25,2,US-11 RITNER HW,,40.18211667,-77.26114167,1,0
3,111,0,19,8,2015,4,13,24,3,SR-281 KINGWOOD RD,,39.86415556,-79.26701667,2,0
1,11,0,12,10,2015,2,15,30,2,US-222 VAN REED RD,,40.37346944,-75.98894444,1,0
1,41,0,1,9,2015,3,13,39,3,SR-74 WAGGONERS GAP RD,,40.27770278,-77.25879722,1,0
1,11,0,25,10,2015,1,0,56,2,US-422 PENN AVE,,40.33276944,-76.09212778,1,1
1,121,0,11,7,2015,7,15,20,5,SLIPPERY ROCK CREEK RD,,41.17900833,-79.97293333,1,0
3,77,110,16,8,2015,1,20,32,6,BASIN ST,AUBURN ST,40.59636944,-75.45947222,1,0
1,83,0,4,10,2015,1,11,55,3,SR-46,,41.92181389,-78.56662222,1,1
6,89,0,14,8,2015,6,22,6,3,SR-940 POCONO SUMMIT RD,HEATH LN,41.11906667,-75.37958056,1,0
8,25,0,20,8,2015,5,20,50,3,SR-903,,41.000125,-75.60647778,2,1
1,5,0,7,9,2015,2,3,22,3,SR-210,,40.72093333,-79.3059,1,0
8,71,0,13,8,2015,5,17,0,3,SR-896 GEORGETOWN RD,SR-2033 ROHRER MILL ROAD,39.97093611,-76.12859722,1,0
2,51,0,15,8,2015,7,1,27,3,SR-1058 COUNTY LINE RD,,40.06646667,-79.35075556,1,1
3,97,5330,13,8,2015,5,20,54,3,SR-405 LINCOLN ST,LOCUST ST,41.02357222,-76.85281389,1,0
6,99,0,13,11,2015,6,22,50,5,PINE HILL RD,,40.35624722,-77.11979444,2,0
4,5,0,8,8,2015,7,12,31,3,SR-28,,40.87476111,-79.4087,1,0
7,85,0,13,11,2015,6,21,42,1,I-80 Z H CONFAIR HW,,41.18070278,-80.31671667,1,1
2,1,0,16,8,2015,1,1,32,2,US-30 YORK RD,,39.8598,-77.13510556,1,1
3,7,0,10,7,2015,6,8,18,3,SR-151 BOCKTOWN RD,,40.56588333,-80.26766111,1,0
1,117,0,30,8,2015,1,22,42,3,SR-49,,41.96136667,-77.39133611,1,1
2,15,0,14,8,2015,6,7,37,3,SR-1069 ELMIRA ST,,41.98619444,-76.54502778,1,0
2,51,0,29,8,2015,7,22,37,5,BRADDOCK ROAD,,39.75784444,-79.47813889,1,1
4,63,3870,30,8,2015,1,19,15,3,SR-4005 SEVENTH ST,,40.61503056,-79.15590833,1,0
2,51,0,27,8,2015,5,16,42,3,SR-1051 BREAKNECK RD,,40.03657222,-79.54840833,2,0
2,55,0,29,6,2015,2,18,15,3,SR-2004 STATE LINE RD,,39.731125,-77.70306667,1,0
1,27,0,21,8,2015,6,21,40,3,SR-192 BRUSH VALLEY RD,,40.939275,-77.46218056,1,1
1,77,0,19,9,2015,7,19,41,3,SR-2023 BRUNNER RD,,40.51961944,-75.46993333,1,1
1,67,0,10,9,2015,5,13,14,3,SR-3002 OLD 22 RD,,40.57539722,-77.39774444,1,0
1,101,6540,11,9,2015,6,12,40,6,RAMP ROAD,WOODHAVEN RD,40.08122778,-74.96644167,1,0
2,133,0,25,10,2015,1,19,6,2,US-15 BLUE-GRAY HWY,,40.10753333,-77.04143611,1,1
1,39,0,29,10,2015,5,22,44,3,SR-886 MAIN ST,,41.65046944,-80.14464167,1,0
3,91,7714,10,9,2015,5,18,33,5,PERKIOMEN CREEK RD,,40.23585833,-75.44823056,1,0
3,13,0,1,10,2015,5,12,24,3,SR-164 COVE MOUNTAIN RD,,40.30257222,-78.27286944,1,0
1,15,0,14,9,2015,2,22,36,2,US-6 GRAND ARMY OF REPUBLI HWY,,41.774275,-76.39841944,1,0
1,101,6540,25,9,2015,6,20,40,2,US-1 ROOSEVELT BLVD,,40.07410556,-75.03506111,1,0
1,101,6540,21,9,2015,2,17,15,6,S 21ST,,39.92959444,-75.18032778,1,0
2,17,0,22,9,2015,3,19,28,3,SR-2043 BROWNSVILLE RD,,40.16399444,-74.95838611,1,0
1,81,0,27,9,2015,1,2,25,5,SYLVAN DELL PARK ROAD,,41.22996667,-76.93898611,1,1
2,71,4520,2,11,2015,2,17,48,3,SR-4022 WOODCREST AVE,,40.14918889,-76.30965556,1,0
2,43,0,24,9,2015,5,12,30,2,US-22 WM B LENTZ HW,,40.35663056,-76.923375,1,0
1,51,0,28,10,2015,4,9,3,3,SR-381 MAIN ST,,39.85980278,-79.49518056,1,0
6,49,0,21,9,2015,2,7,25,3,SR-430 STATION RD,,42.11634722,-79.933575,1,0
3,15,0,26,9,2015,7,17,45,3,SR-2010-WYALUSING NEW ALBAN RD,SR-2015 NORTH ST,41.6202,-76.41477778,1,1
2,91,0,23,9,2015,4,12,19,3,SR-63-SUMNEYTOWN PIKE,SR-1056 BARNDT RD,40.31307222,-75.43465833,1,0
2,73,0,15,9,2015,3,14,59,5,HADLEY RD,OLD ENON UNITY RD,40.86590556,-80.51901389,1,0
3,101,6540,15,9,2015,3,14,0,3,SR-8004 RAMP C RD,,40.00389167,-75.19445833,1,0
3,125,0,25,10,2015,1,15,40,3,SR-50 AVELLA RD,,40.27878056,-80.39708611,1,0
1,75,6330,21,10,2015,4,22,38,6,CHERRY ST,,40.30921389,-76.58961667,1,0
2,1,0,21,9,2015,2,8,1,2,US-30 YORK RD,,39.87441111,-77.01835833,1,0
5,95,660,2,10,2015,6,21,22,6,ILLICKS MILL RD,,40.64130556,-75.38477778,1,0
2,95,0,28,12,2015,2,16,22,3,SR-611 LACKAWANNA TR,,40.66898056,-75.18590278,1,1
4,45,0,28,9,2015,2,13,24,2,US-202 WILMINGTON PIKE,SMITHBRIDGE RD,39.85535278,-75.5403,1,0
2,133,0,11,10,2015,1,7,21,3,SR-4026 OLD YORK RD,,40.09582222,-76.96515,1,0
3,93,0,4,9,2015,6,14,48,3,SR-54 CONTINENTAL BLVD,,41.03685833,-76.67832222,1,0
1,7,0,6,8,2015,5,5,40,3,SR-51 CONSTITUTION BL,,40.58509444,-80.23835278,1,0
2,91,0,5,10,2015,2,19,28,3,SR-2056 WASHINGTON LN,,40.07274167,-75.15315278,1,0
2,9,0,6,9,2015,1,20,53,3,SR-26 CLEAR RIDGE RD,,39.97691389,-78.36349167,1,0
2,83,0,4,9,2015,6,17,6,2,US-219 BUFFALO PITTSBURGH HWY,,41.82490833,-78.69554444,1,1
3,79,0,15,10,2015,5,16,10,3,SR-2055 WEATHERLEY RD,,41.02714722,-75.77467222,1,1
3,133,0,29,10,2015,5,8,44,3,SR-194 BROADWAY ST,,39.83952222,-76.97380278,1,0
3,69,7460,21,10,2015,4,4,37,1,I-81 AMERICAN LEGION MEM HWY,,41.372325,-75.68058611,1,1
2,55,0,16,10,2015,6,10,10,3,SR-75 FORT LOUDON RD,,39.76071389,-77.89123889,1,0
2,69,2120,15,10,2015,5,3,4,1,I-81 AMERICAN LEGION MEM HWY,,41.43584167,-75.629575,1,1
1,127,9997,13,9,2015,1,6,32,3,SR-670 WAYNE ST,,41.60908889,-75.28456667,1,0
5,95,0,10,10,2015,7,21,25,3,SR-1015 MAIN ST,,40.80026111,-75.19523056,2,0
1,77,0,13,12,2015,1,22,54,3,SR-873,,40.70189444,-75.61301667,1,0
1,15,0,19,9,2015,7,17,0,3,SR-706,,41.76984444,-76.15282222,1,1
3,17,0,6,10,2015,3,17,5,3,SR-132 STREET RD,KINGSTON WY,40.12421111,-74.96263333,1,0
2,107,0,6,11,2015,6,17,0,3,SR-183,,40.53910556,-76.22013889,2,0
4,103,0,29,11,2015,1,15,41,5,MOZETTE RD,,41.27605278,-75.25685833,3,1
1,129,0,5,11,2015,5,11,38,3,SR-780 SEVENTH ST,,40.55283333,-79.69611944,1,1
2,51,0,23,10,2015,6,11,39,3,SR-1051 BUTE RD,OLIVER THREE RD,39.93552778,-79.70766389,1,0
2,77,0,6,10,2015,3,18,27,3,SR-2044 CENTER VALLEY PKWY,,40.55666389,-75.41254444,1,1
5,81,0,20,10,2015,3,20,58,3,SR-2014 LYCOMING MALL DR,,41.23486667,-76.82094167,1,0
3,19,0,11,10,2015,1,11,2,3,SR-308 WEST SUNBURY RD,,41.10096389,-79.89668889,1,0
2,17,0,23,10,2015,6,19,23,3,SR-1002 MECHANICSVILLE RD,,40.34577222,-75.07413611,1,0
2,29,0,13,10,2015,3,22,23,3,SR-4013 GUTHRIESVILLE RD,BROOKHAVEN LN,40.03732778,-75.76738611,1,1
1,95,0,5,12,2015,7,3,2,3,SR-1012 BELFAST RD,,40.78741667,-75.297475,1,0
3,51,0,12,10,2015,2,18,28,2,US-40 NATIONAL PIKE,,39.809575,-79.57084722,1,0
3,89,0,1,12,2015,3,5,37,2,US-209,,40.92564167,-75.38528611,1,0
3,85,0,2,9,2015,4,16,0,3,SR-208,,41.17964167,-80.02713056,1,0
3,51,0,16,11,2015,2,9,6,3,SR-1051 CRAWFORD AVE,,40.01256111,-79.61068333,1,0
6,13,0,17,10,2015,7,5,36,3,SR-164 COVE MOUNTAIN RD,MILLERSTOWN RD,40.30656667,-78.282275,3,0
2,83,0,29,11,2015,1,17,8,2,US-219 BUFFALO PITTSBURGH HWY,,41.89641389,-78.6524,1,0
2,77,0,8,10,2015,5,1,45,5,BOULDER DR,INDUSTRIAL BLVD,40.56188333,-75.62194167,2,1
3,77,0,17,10,2015,7,19,35,3,SR-4003 KERNSVILLE RD,,40.61651111,-75.64371111,1,1
4,85,0,20,8,2015,5,10,1,3,SR-4020 SEAKLEYVILLE GRNVIL RD,,41.43472222,-80.31275833,2,0
1,35,0,15,9,2015,3,0,0,1,I-80 Z H CONFAIR MEMORIAL HWY,,41.06339444,-77.39639167,1,0
1,109,3050,30,11,2015,2,17,2,3,SR-35 MARKET ST,,40.76331111,-76.93922222,1,0
3,59,0,1,10,2015,5,14,32,3,SR-21 ROY E FURMAN HWY,,39.88205278,-80.03227222,1,1
2,3,6600,26,10,2015,2,14,16,6,ALLEQUIPPA ST,CENTRE AVE,40.44841389,-79.95863333,2,0
1,67,0,4,9,2015,6,12,45,3,SR-35 ANDERSON RIDGE RD,,40.44898056,-77.60218889,1,0
1,79,0,16,11,2015,2,9,45,3,SR-93 BERWICK-HAZELTON HW,,41.05557222,-76.18242778,1,0
1,11,0,17,11,2015,3,23,28,3,SR-10 MORGANTOWN RD,,40.20104722,-75.90294167,1,0
1,77,0,25,12,2015,6,20,45,1,I-78,,40.57678889,-75.54983333,1,0
2,51,0,8,9,2015,3,14,8,3,SR-711 SPRINGFIELD PIKE,,40.01828333,-79.56677222,2,0
2,3,6600,26,11,2015,5,3,6,3,SR-8 PENN AVE,,40.45061944,-79.90571111,2,1
1,57,0,7,9,2015,2,6,38,5,SIPES MILL RD,,39.84231667,-78.1771,1,0
1,25,0,25,9,2015,6,8,40,1,I-80 KEYSTONE SHORTWAY RD,,41.07971667,-75.60659722,1,0
1,67,0,30,12,2015,4,14,45,2,US-22 DR. L.G. GUISER MEMO HWY,,40.60651944,-77.466475,1,0
4,91,0,8,10,2015,5,21,17,3,SR-1020 CROSS RD,,40.25229167,-75.42713611,1,0
2,63,0,23,9,2015,4,0,30,3,SR-3011 CAMPBELLS RUN RD,,40.45493333,-79.23681111,1,1
5,17,0,30,8,2015,1,3,11,1,I-95 DELAWARE EX,,40.12298333,-74.88821667,1,1
1,67,0,11,9,2015,6,2,33,3,SR-75 TUSCARORA VALLEY RD,,40.45842778,-77.49986944,1,1
2,79,0,19,9,2015,7,1,15,3,SR-1012 CHASE RD,,41.27726944,-75.97660556,1,1
2,125,0,11,9,2015,6,16,36,5,KLINGER RD,,40.30611111,-80.17908333,1,1
1,29,0,8,12,2015,3,6,43,3,SR-10 LIMESTONE RD,TOWNSHIP RD,39.82055,-75.96422222,1,0
1,85,0,20,12,2015,1,5,0,3,SR-62 SHARON MERCER RD,,41.23523611,-80.34128056,1,0
1,27,8100,7,9,2015,2,22,48,3,SR-3014 NORTH ATHERTON ST,CURTIN RD,40.79563889,-77.87055556,1,0
3,37,0,22,10,2015,5,12,59,3,SR-3006 MID VALLEY RD,MAIN ST,40.81772222,-76.36894444,1,0
1,109,0,12,12,2015,7,3,30,2,US-15 GRANGER HOLLOW RD,,40.8738,-76.83107778,1,1
1,95,660,4,9,2015,6,1,49,3,SR-412 DALY AVE,,40.61248889,-75.35463611,1,1
1,55,0,15,9,2015,3,14,45,3,SR-4016 ROXBURY RD,,40.06968611,-77.56754722,1,0
2,133,0,29,10,2015,5,18,41,3,SR-2001 FREYSVILLE RD,SR-2017 STONEWOOD RD,39.96895278,-76.61463889,1,1
1,33,0,15,9,2015,3,17,0,3,SR-1011 ROLLING STONE RD,,41.00566389,-78.16781389,1,0
2,99,4930,27,10,2015,3,12,23,2,US-11 STATE RD,,40.340425,-76.92926944,1,0
3,3,0,22,9,2015,3,2,17,3,SR-1015 LITTLE DEER CREEK RD,,40.58505,-79.82765278,1,0
1,129,0,2,11,2015,2,3,50,1,I-76 EAST/WEST TPKE,,40.11845,-79.26924722,1,1
1,73,0,6,9,2015,1,12,10,3,SR-18 WILMINGTON RD,,41.04546944,-80.35700556,1,0
1,3,0,18,9,2015,6,19,50,3,SR-3066 STEUBENVILLE PIKE,,40.44179444,-80.18939444,1,0
